V1 V2 V3 Level
0.995784466345693 1.13182081818093 -0.0263137763768883 -0.677554078006388
1.02551533537825 -0.972409056214569 0.454658329112707 NaN
-0.451763760345538 -0.926197403171855 -1.86456027282469 -0.0749316120175767
-1.22477782529309 -0.46519013627906 1.08995434286635 0.392126766521979
0.912746580071159 0.894079769881388 0.383875168814634 NaN
-2.00036881894997 0.415153145594028 0.569753600911999 NaN
-1.71679694460323 0.495761466246351 0.790140604061742 NaN
-1.41835295492461 0.156540049052925 0.079677050814047 NaN
-0.869612049806713 -0.29380334564023 -0.884439967999869 NaN
0.192229108787369 -1.03819542644869 -0.591287160369931 0.11770251066881
-0.74896763791095 -1.05780007436831 0.316984179682271 -0.4872677213977
-0.783653862533702 0.639754066478186 0.132216646742753 0.387308438776749
-2.46545708148141 -0.158416418443267 0.70929344537935 NaN
-0.861040537013919 2.02597823205758 -0.91218329715461 -0.749584865028865
-1.32628679066599 0.621439136455906 -0.00270660443101488 0.155821857870516
1.00202295755243 0.0155991791447189 -1.12599496939715 NaN
0.576405393998748 -0.609706238407536 -1.68664001334391 NaN
0.333479067096787 -0.889826124287085 1.42888170609445 0.60418695346578
-0.773914010718518 0.927033755221703 -1.44906287120253 -0.548573266192123
0.42724698526241 -1.19138720242952 -0.684514838801934 NaN
0.137340043940871 1.33871986708804 1.33236212340578 1.9948919351249
-0.00221157397868911 -0.356863107930229 -1.8268894557288 -0.573770615523865
-0.542766565309618 1.08253810080265 0.833533977234193 1.22516307493162
-0.504574609127173 -1.50591067454818 -0.928131884873899 0.294535548815626
-2.06700099392918 -0.773153981784803 0.201851826323513 0.932981648711566
0.744982876602837 1.51655464155754 0.521414202579216 -0.28876822701679
1.18289938393266 1.53456729941339 0.78667323010437 -0.702520054044794
-0.761265139044332 0.214053418954756 0.137850784527065 -0.0202412611349783
1.74389357873787 -0.0618620814919933 -0.875957013979829 NaN
-1.1084789494549 1.56888876662026 -0.886291955321548 -0.615274298263496
-0.216405407038342 0.662108128970414 -0.344002112329272 0.021155316385738
-0.744786337221322 1.37733192722112 -0.365122587558886 NaN
0.985545366750623 -1.35076719467467 0.586696949525581 0.509331692626549
0.396183061518336 -1.67544617283657 -0.623669625724721 -0.0973318237842134
0.572618415502649 -1.15404591165076 0.964667585432176 NaN
1.59646174417415 -0.021272505198972 -0.0163958435985991 0.523841076645903
0.729220094334495 1.55430207111446 0.736372762178424 NaN
-0.851240090723091 1.13555324813895 0.543156120806663 0.90902678027425
1.21290771748369 -1.03738878715372 0.0735501261847863 NaN
-0.623956642751345 0.69689070022065 1.24445689660295 NaN
0.374345311024104 0.287787386955007 0.670805753111595 0.769139050896469
-0.416335761944344 0.647865946459426 -2.01563334417226 -0.587471402238052
-1.03467452730491 -0.540103002973389 0.893628263242258 0.213742384444986
-2.04647471969044 -0.553515717485602 0.632500620658594 NaN
-0.979874097442449 -0.836376385358316 0.375793590401752 -0.494569751723299
-0.151748610393122 -1.12245188502354 0.706712075385025 NaN
-0.978034541642122 1.42075766557628 0.237667456406596 NaN
-0.380232738964513 -1.39071788876851 -1.51286438553866 NaN
-0.057587717154811 -0.897067203925202 -1.18090520492643 NaN
0.8975839734714 1.59467008484947 -0.041348241898642 -0.680142246793894
-1.0392604152059 -0.046700037103818 0.61744280272087 NaN
0.813918269507358 -1.79417804788882 0.624367792111764 NaN
-0.130523398462473 1.00037253549713 -1.79514645523136 -0.830270445150427
-1.11062766832711 -0.620237200241986 0.770538357343957 0.107446879563446
1.61937978157909 0.0363949396328674 0.801131267818046 1.07356085070714
-0.227825687725089 0.707213288647547 2.14433880827033 NaN
0.270355642443715 -0.103480696235763 1.62943853931466 1.26592806956539
-0.808697142058172 -0.902348440106512 -0.786536376738968 NaN
0.0449657816768665 -0.366123051921574 -1.82981209258743 NaN
1.09060727608599 -0.0129683011287543 -0.301206350903491 0.0139096952972738
0.372494899204936 -0.937327970695418 -1.11165556156236 -0.331115028733516
2.03790131720057 -0.0621628191411503 -1.20159596305379 NaN
-0.0964712315798808 -0.449994455906297 -0.769720601625669 NaN
-1.36843668889955 0.364302783826002 -0.182498249498687 0.281954301482366
0.366140310880868 1.75401148435322 1.02966659275046 -0.372277057134822
-1.69228379639603 -1.34390622815277 -0.326490570063183 0.695843035916896
0.483814672064782 0.871007879908496 -0.619738883110173 -0.447584983323432
0.66615138601942 -1.24394604398985 -0.578826043523136 0.172862043414911
0.164285545483806 0.498585465943106 0.338190991764236 0.740519463123281
0.513891798725281 0.551910307845298 -1.30074048494299 -0.832434894491298
0.349106814221002 0.137275604913814 -0.3829232554662 -0.0279967437838815
-0.56442830103812 -0.0946189042875503 2.76948947741975 2.07773526181056
-0.889772078339399 -0.293799669817601 0.790092860485565 NaN
0.861773342558827 0.886497914768761 1.07508296372555 NaN
0.852497388358862 -1.87269807676254 1.20128972054994 0.632283745788208
0.42378358009671 -1.24849227866302 0.129227536149332 NaN
-0.880955254255389 0.917357204791603 0.430148876962676 0.673057453643999
-2.03604215167222 0.0518170323400954 0.267041302709585 0.678856304310529
0.429249293574121 0.15007545439828 1.71304627215485 1.74289962827388
0.13999335388278 -0.203350019542505 -1.09207744942436 NaN
-0.534937562254506 -0.646437083386438 -1.60824074616191 -0.146246092234232
0.962859980527585 -0.262972349942267 1.25630723144483 1.24226855317916
0.116797049275128 -0.506664538663423 0.971114461230011 NaN
-0.141858056369499 -0.340671477170716 -1.59228917165085 -0.355442957859576
-0.49363115335656 0.419766071485839 0.72915301012987 NaN
1.95754233664022 -1.20593750932901 0.323163692944946 -0.243503383229342
-0.323626866353308 0.277165276153235 0.740522018639167 NaN
-1.53078680634651 -0.124824341086764 1.02993904089999 NaN
-1.04194477017796 0.145210876164789 1.74046180312709 NaN
-1.32471867583618 -0.420756165738654 0.418090501782433 -0.193933078541747
0.529301284279233 0.253469023876764 -1.43783417357215 -0.60393927828318
0.0991230022526958 -0.284747431880116 -1.44886666668884 NaN
-1.73377764042038 -0.151499052892891 1.05627165640707 0.376142311589008
1.30810620676046 -2.19875736481197 1.09924847340998 0.644684132069365
-1.72844344725563 0.509475787269399 0.00348265391997911 NaN
-1.58580107394943 -0.663542535877884 -0.442114315321585 0.508564901660089
-0.908524438140941 -0.340952844581778 -0.851069494646546 0.0645285952345823
0.532186517888198 2.15870675383895 0.419639184208192 -0.685173988450054
1.27485660946969 -0.308918757910838 -0.644490546326856 -0.557270416961427
1.23480981460022 -0.257735307971523 0.718590613796089 0.866940616023642
1.19542987499106 -0.731350796481217 -0.305984694841825 -0.335428748639703
0.452395773316764 -1.91257174952333 0.726030975622216 NaN
-0.515554642272863 0.0651625292223648 0.613425552496917 0.336140669086014
1.18016775570539 1.35490891390386 -0.355233405788006 -0.916860362893019
1.7141405801703 1.08952764470202 -0.0846385920531686 NaN
0.529964803409286 1.24025455010223 0.890279440790243 1.59844454032747
0.788488584688197 1.66452150170686 1.58149902514388 NaN
-0.761037775905522 -0.773147755980507 0.453778752958366 -0.293840468979118
-1.22349119496413 -0.0517812517043225 0.280468498078536 NaN
0.0218795085881172 -1.22439546926637 -0.450850997053993 0.230040059550644
-0.76268483714176 -0.0806901255610704 -1.63203407162498 -0.172809997198247
0.56711716222257 -0.33873330657696 -2.07726140749606 -1.97670009053954
1.99193716262205 -0.15343084768343 -0.252078944823137 -0.731052894985564
-0.321939926591348 -1.4790383377478 -0.985298321907634 0.457729642165516
0.160068228841125 0.0332997079238805 -1.41386471887404 -0.441724875220732
-0.373928550723991 0.382019196641908 -1.68658608487234 -0.490621604388932
-1.03866180810942 0.0899738808402796 -0.219742625330878 0.182698678681864
0.84425635127842 1.35103304026016 0.32216212248011 -0.487887285173153
1.98106782080034 0.658859430251576 -0.218556656934269 NaN
0.0341124909530912 2.30306335673679 -0.0342314306271418 -0.744016050812885
-1.17394218971763 -0.281263106930793 0.60327683170168 NaN
-0.568770114321158 -1.56914910140272 -0.671663844695541 0.386969860268101
0.120140564585291 0.85101860815037 -1.99804954125344 NaN
-0.0910576999377965 -0.722132430492833 -0.436179939843314 -0.901188391055028
0.600281011688807 0.356496127876758 -0.220918731167158 0.29127242907579
-1.46966951582728 0.518331516997045 0.0577232866861805 0.289388394054011
0.844094553583684 0.0315773421936819 -1.07605567174584 -0.636990293855242
-1.32633009485181 -1.33591163827167 -0.0758683629884365 NaN
-0.128656682372926 2.09498304764315 0.146758184638126 -0.495429799884245
0.978488414731083 0.00235082609233225 -1.64847520179576 NaN
0.786442858308606 1.1810012447852 -0.0215563629641815 NaN
-0.305512444492857 0.989574606148093 -0.302673181513369 0.135065416710081
-0.696835513428173 -0.0279548054582259 -0.0171404302912038 NaN
-0.277121804729566 1.90480961716587 0.443401466168645 NaN
1.4980988061036 -0.99907806862771 -0.271687691019663 -0.328748692583005
-1.4830783334125 1.29645541132719 0.0912073998350008 NaN
-0.441409376867332 0.874173492809588 0.0141178541659221 0.413293398222174
-1.33818510282783 -1.3487393128391 0.167718737437599 NaN
1.81482290414373 0.337664317985698 -1.11571376091024 -0.951188183060292
-1.34846993103597 -1.02248172451725 -0.220647543852457 NaN
2.19572692127253 0.217980681662958 -0.347831009838089 -0.827678355999316
1.31676831955988 0.584662115582572 -0.0655960488524669 -0.442972525538387
-0.0510701616619503 0.897197924821795 0.879265984931177 1.15899149063558
0.690859411787292 -1.6596461977518 -0.0844683468085277 0.144273299162625
0.542716990549294 0.319584431745261 -1.13688246840542 NaN
0.110501257776212 1.69967069069864 0.0489453400365623 NaN
2.26963956480934 -0.429223938255532 -0.365758335597185 NaN
0.278309934855545 1.50529054556002 0.138917665209143 -0.210478339742315
-0.58996641915434 0.254366080257535 2.23606475836033 2.01142044851178
-1.17929188114721 -0.201921992450865 0.241257516026824 -0.172167484482343
1.27434498978662 -1.37341563599385 -0.210741798024359 0.182045868862965
-1.15668904562914 -0.956660291327661 -0.0114543632853953 -0.92241447785208
0.479804121033266 1.37204331392304 0.00489591348812303 NaN
1.01118796877245 -0.858755268426813 -1.06029298696281 NaN
-0.879753086876652 1.26873115706678 -0.279806744223222 0.104263349985983
0.562285386220694 1.73220597867183 -0.219832161239664 -0.909650369876352
1.65825618306991 -0.31067263303714 0.414211425824943 NaN
0.203711407947807 0.0790392011536571 1.76899941162174 NaN
-0.421267640453082 1.01974947712933 -0.679754798249839 NaN
-0.125369756767923 -1.16646549405785 -0.736311130251692 0.0613088761629962
1.51115746145321 1.21127916106332 0.909355627730382 NaN
-0.942997329119638 0.374385045112815 1.50878859898001 1.32672933586467
0.514610786447609 0.893839776135134 1.64010999193848 NaN
0.200592901800055 1.74246401265719 -0.346419966460385 NaN
-1.04108847973194 -0.215961241137835 0.566591131233828 0.170237592316885
-0.428504663818651 -0.704058663076328 1.20104117061748 0.51580091941203
-0.857104124190333 -0.462929963849404 -0.850108242745161 NaN
0.650922416613795 -1.18001150100798 -0.265469780567134 NaN
-1.08019383449192 0.961544119749733 -0.213538670205825 NaN
1.58049810603972 1.61483835116977 0.728852328159242 -0.692892650530297
-0.522051366201353 0.324396927523013 1.01013458538384 0.832560537074868
0.892513572942266 -1.18526750227638 -0.781081896232997 NaN
-0.171938875307488 -1.4971936366536 -0.296573482975447 NaN
0.699096799763261 0.115864857337703 1.18359391954756 NaN
0.505545408781449 -0.893308768682453 -1.14049394971851 NaN
-1.49597588154748 -0.326847137882044 0.430404719553274 -0.0375650340418672
-1.24852971831503 -0.282077881261623 -0.381668162448928 NaN
0.36155752964198 0.552303995580904 -1.93484507427663 -0.776615110064947
0.813561765460812 0.637209527791104 -0.865077071788402 NaN
-1.50284930031996 -0.383157243038563 0.265416280084668 NaN
0.0654954743657633 -0.591271676603844 -1.43336664595103 -0.2112286911703
1.12678466518933 -0.973748756016713 -0.232746988170068 0.0979191776413197
-0.902576561917413 0.467615376528181 -1.31543740234031 -0.171307283535676
0.991857229928374 -1.27536240849815 0.0268736224794563 0.119006616734896
0.215379686015897 -1.18663849524977 -0.918628604473106 NaN
0.019237109097836 1.00577895908029 -0.45087351536583 NaN
0.44740802601023 -0.193257921722639 1.1390076760587 1.07170474663383
1.65404185831334 -0.134126713263636 0.445883100153812 0.901157479126774
-0.0400894547460226 -0.458900360556227 -1.00852899885499 NaN
1.10172611496446 0.553915698899167 1.18680757603275 1.73985552620943
0.483242837294503 1.47086300364408 0.653877551681138 -0.401355795700093
1.71487322975049 -0.487391688358334 -0.744374533490129 -0.545149320071085
-1.41855140056308 1.97432377984418 -0.790111546652115 -0.400317421943152
0.708593853611284 -1.00691782905593 -1.18582707475624 -0.315333718940524
0.321132118045317 -1.05465234530091 -0.408205412947502 0.301127301827954
0.619913985281109 -0.205003497843444 -0.296795052318358 -0.25928579051512
-0.861426280453296 -0.149878662655951 1.8105903861899 NaN
1.99552262688238 -0.244693326265612 0.0994526427534429 -0.32960369400549
0.280803887773466 1.39980703091859 0.314607279015948 -0.396877014649228
-0.906519406608363 0.735331403283825 0.54121281318217 0.761075807367122
0.424368946530962 0.286537124434379 -0.195691822526286 0.0548718429802626
-2.14574339501184 -0.714271781724224 -0.0578494193785957 0.794091727473504
-0.516550172464688 -0.749940428868137 -0.652167976937237 NaN
-0.0830389608956187 0.0612511963996334 -0.409122618753116 NaN
-1.16733459948125 1.57745860066751 -0.328497453724166 NaN
2.11060082729768 0.49798147066291 -0.419658839138593 NaN
-0.106404240311927 -1.2882061414407 -1.57510652906647 0.0326436744182584
0.254599182150837 1.56255022653104 1.24057370058071 2.03319867532549
0.580313938661972 -0.546833980429846 -0.32375045977586 NaN
-0.411938952960714 -0.38693946131787 1.20000794687973 NaN
0.431881250851872 -0.358299524772871 -2.00531049020842 NaN
0.233110277332922 2.12941380293221 0.432387795524965 -0.720556841771438
-1.73940834965573 0.285504592423842 0.781345501558591 0.0623500690902813
0.491304794059954 1.67692770477617 0.627376908967057 -0.255805613832003
-0.651114254230332 -0.925988466560805 0.150194338495949 -0.515401798087762
1.50445165688158 1.7993195246472 0.836612503236827 -0.640527593570234
0.915478964909353 -1.33995284468897 1.39795642445074 0.473586780360607
0.375052426051331 -1.30343050953174 0.750509992775136 NaN
-2.1982241201732 0.237543659882163 0.960110481464928 NaN
-1.33657605762865 1.47999641873379 -0.0474591834584679 -0.0755279799448468
0.61596381347299 0.412756592446773 -0.133393292173713 0.379822089078276
-1.78960525840997 -0.390560177173398 0.614193762958291 -0.0837592048120147
0.70282910132131 0.00850341846182668 -0.51917044734696 -0.261936688636544
0.43255034982283 -1.68485048145038 0.979883183806211 NaN
-1.22216924738516 0.0264000897930788 -0.419794730768446 0.31342946578224
-0.0976782961471538 -0.59483609022265 -0.359667022357403 NaN
0.297340826961971 -1.65618680715151 -0.415651739642701 NaN
0.249814489480557 1.40591314116944 1.55999475574308 2.23521072807977
0.973970259977545 0.770677368785405 1.13839051225189 NaN
0.44124287001458 1.03809736389579 1.44194675003229 NaN
0.799465399741996 0.295890501904924 0.0835905622316052 0.496607777765602
1.44538372961777 -1.40036602091235 0.80048628841464 0.241925833078144
0.135870048453597 0.992213873399404 -0.0408055294503564 NaN
0.419887517834975 -2.03605880548238 -0.0237641391789024 0.443824850291815
-0.574201571080829 -1.87646816833658 -0.22901814053888 0.839488725222983
-1.01998411287013 1.03846920839222 0.256560127294025 0.447547059577143
0.290690944711287 0.34795518984817 -2.60653012446561 -2.02885809021917
-0.343800266306101 -1.6680532722145 0.35778854442085 NaN
1.50703660001328 -0.470163878633372 0.355700284815591 NaN
-1.49362234861804 -1.27705292351394 -0.943834150315833 0.489206369231824
-0.603333466376207 -0.724362663703776 -1.48678135139448 -0.0905793558474354
0.0289707469426682 -1.10239085038513 -1.65121669791886 -0.229090465194667
0.597102059949875 1.83404948363419 0.747602516196977 -0.561762871989412
0.562747407400099 2.1818815391098 0.609856986316068 -0.635565820309923
0.135306029680842 0.702214118928876 2.17593974039026 NaN
0.226338092110198 0.184236632191517 -0.371667494831563 NaN
-0.110722731442268 0.994599224740402 -1.95292745424066 NaN
1.92985637291286 -0.069602797915312 -1.13550883897246 NaN
0.315000032881502 -1.153178042796 0.963901714115434 0.0578662515856753
-2.02769346997244 0.385053682749892 0.210343029143654 NaN
0.774518104559264 0.775471358092435 -1.24308562550817 -0.879737654179556
-1.09252336879558 -0.54882987909913 -0.268452478986385 0.291725992176301
-0.292454549360813 1.23944496913029 -1.85671202331745 -0.932626542296839
0.130155410894111 -1.08098527692277 -0.621892767805635 0.295939585673194
-0.665025884318831 0.758677691095245 -1.46167489286023 -0.283018856946988
-0.207419496345238 -1.24948799357977 -1.12196993694331 0.352224901800738
-1.43162352697225 0.111255241610773 -0.768754256121601 0.225147816682395
0.33752075227732 0.0815485840557566 0.512337078493474 0.573079339178504
0.409631095683365 -0.0818657537126241 -1.37039740440373 NaN
-1.46135096253584 1.30948114050844 -0.515647098608658 NaN
-0.160006702049221 -0.227111529840367 -1.91722820588295 -0.495746454012634
1.64716710017071 0.55389199793749 0.265604407286691 NaN
-0.272512337461496 0.607503534759612 1.51221113334344 1.66172496335779
2.13099020662453 0.543268434693331 -0.513979314773041 -0.818718213745728
2.21374129470072 0.347270524015882 0.211329945091898 NaN
-1.67661731397965 0.88264397379756 -0.292991319677909 -0.024951284438601
-1.1539653931815 0.363002925435531 -0.821759870814035 0.0132970719409298
0.081742473143137 0.807832345054622 1.38579734521363 1.67972599142437
0.419281282641797 -0.528551707719945 0.989258318957083 0.642744493509584
-2.81542899897457 -0.266626312917255 0.352576811658083 1.19151444623661
0.494343088831403 -1.9054032229485 0.889693814067517 NaN
-0.439007470213247 -0.815249020273118 1.55263253739231 0.732937763024947
-0.392512359841382 0.0841310656775935 1.02455720178135 0.641305886770236
0.0859529576410839 -1.33684462307338 -0.165336939242682 0.287906767126908
-1.7915515710207 -0.953118645281015 0.0764982150935979 0.903157505534091
-1.01617920445337 1.11905348733059 -1.39728683853805 -0.408039330776244
-1.17051221004086 0.584592918532897 0.914059760500976 NaN
1.00756629223423 0.5443602315608 -1.00323769129517 -0.62920782289086
-0.354684938743554 0.107168063071158 -0.182636740763444 NaN
0.33506968385625 -1.84039407354161 -0.485847887737821 0.265131324893524
1.63525355387004 0.860935391192933 -0.536283016366361 -0.892298832466896
-0.753685292293167 1.15181025635295 -1.42258368333682 -0.462691626541377
0.135710938860829 1.20410284982748 -0.827323382007716 NaN
-0.339481509680072 0.0275664287661344 1.81344657494586 NaN
1.74620408683111 -0.634390941124677 -0.0480606572162233 -0.444156588047505
-1.17698474250941 0.0699089864182986 -0.124474791438669 0.147930187054357
-0.298500922547605 -1.37164139667433 -0.410334263095312 NaN
1.19105254379052 0.812659149031391 0.593078291691094 -0.323477702414678
0.769423723308069 0.772055947175954 0.986557007583446 1.48523920162816
-0.274462704276775 0.449388252478391 -0.716312074773233 -0.498166629943279
-1.01804131448212 -0.829246237564161 -0.719899397631558 NaN
0.0357424590995322 0.298651770354574 0.968879294152884 1.06596492365448
-0.312275015677756 0.792621133850123 -1.6143963928407 -0.70204106349458
-0.328534494668441 -0.169720835849006 -1.93965178136455 NaN
1.52990774095132 0.141439539882718 0.958157675729137 1.49134518385298
-0.456880089874853 -1.0866366578014 -1.80966893764377 -0.130764597103337
-0.124861022104033 -0.807562721760447 -0.654524640836338 -1.00593182274378
1.28796606563697 0.585994854302687 0.782248253081142 NaN
1.39544307943775 -0.831085709999587 -0.771206634767772 NaN
-0.782534465652127 -1.7556632153586 -0.270618965962672 0.536855660379211
0.278263786166633 0.21275127039207 0.898313447560775 1.02713726675876
0.298569625890248 0.301420303280298 1.3470331071486 1.56437501806739
-0.512850112952934 1.26832464357433 -0.395833658748597 NaN
0.939497935294516 -0.776787531887682 -0.935931721046484 -0.429452388820603
0.95182046259035 -1.33987619467401 0.0487490259731761 NaN
-0.19493018093081 1.40314748765698 0.888183252160012 1.48490153870878
-0.343038064020254 1.11641125406287 1.04371288415393 1.51505670907099
1.02790235893754 1.80015506675325 1.33986395116454 -0.44159442661969
-0.443703886497464 0.400495859463669 0.0260216890511491 0.105872761791143
-1.1082903971345 -1.89429251641422 -0.766941794026971 0.708487141458989
0.182453841827787 2.14062955795652 -0.0393166853859045 -0.610823576054639
-1.22877233298019 1.30042998029905 -0.135962465825193 NaN
0.99943950113157 -0.20660257747888 -1.02398128854587 -0.472627077937266
0.29682485478432 -1.23558611786741 -0.90839273945177 0.0496159077171006
1.86544443775813 1.20122187148377 0.554809865288436 NaN
-0.305169897731087 -0.70239784841304 -0.236800330764295 NaN
0.185564391021939 0.977387622823442 -1.48653388102785 NaN
0.746123821931363 0.412582025965976 -0.112342610070196 0.423224820859301
-1.06824241736737 1.12863597088982 -0.722375326209624 -0.157905369932638
0.705607856741099 0.918980218594586 1.60172375732242 2.24053677731169
0.540694819712851 -0.383466372136823 -0.439870659750864 -0.399335552666419
-2.12443116199884 -0.647069819592076 0.430453895740122 0.896438038122091
0.1181548690586 -0.290838907330522 0.489537740310022 0.181961184630969
2.32126489891992 -0.614328482345562 0.125669333188629 -0.487476247739915
0.604197471608173 -2.01473783027972 0.24650557382033 NaN
0.553501753955592 -0.253013216260791 -0.920193994630273 NaN
-0.245062809186436 -1.11147325678497 -0.611234609765152 0.162146401298163
0.273358303293139 -1.16958017185345 1.37731393135581 0.577801135996105
-1.59028144005487 -0.725582638894985 -0.180969599245019 0.504025931665349
-0.418858977148389 1.50770568668684 -1.07795478743126 -0.696049240607486
1.81675674123175 -0.15390079090853 0.18053590856321 -0.378973312759669
-1.2356232790043 0.87726243079024 0.274793997095787 0.423200606205344
-0.0945440568854303 0.242037295876896 -0.562697459803994 NaN
0.524062186192231 -1.42551393897844 0.884637818276379 0.19094373217555
-1.08778885578927 -1.32524080555603 -0.426844481928434 0.403715005688036
-1.82086104301638 -0.0510510875199013 -0.570861682419311 0.410138877878094
-0.636914720861373 0.543609782427878 0.173745105866785 0.44528057076596
-0.700069458441386 -0.567602713942495 0.607511142414996 -0.0385042036842935
-0.0601621485739999 2.01362174712138 -0.31113630935485 -0.620398001456063
0.192587552679437 0.348770215497948 -0.94072086464242 -0.618875495086353
1.98098949155822 0.00683488196726239 -0.125876993724891 NaN
-0.618890792599982 -0.84915827629265 0.392284728577727 NaN
-0.307160107104517 -1.13709643539641 0.472890959641959 -0.427097861279781
1.02485837196221 -1.43241225126957 1.27463914058384 0.442893671397059
0.345051387615032 1.58114322455414 1.01262454532324 1.95307359141597
0.185316832033607 1.07628972308407 -1.58541025788738 NaN
0.154114570882324 -1.50879095044411 -1.06898657986398 NaN
-0.0406837769541059 0.464834255579752 2.34392636595405 2.42780781792428
0.428894405653988 -0.328419415257346 0.00828941093258459 NaN
1.77139900088492 -0.876534192302728 -0.436884644111242 -0.478769903569866
-0.831724749567214 1.62091031317556 0.197612757808445 0.896294553538732
1.14547129416343 0.0339691893370355 0.210537852469458 NaN
-0.521271682003168 1.50492227217 0.699460260841646 1.33785393271046
1.61346558541209 -0.979721252888557 0.461553587625485 NaN
-1.16770001366727 -0.22879639414207 -0.388718656376653 NaN
-0.894559951692814 0.940798498523748 -0.181826644986072 0.152281095480015
-0.617573347263001 -0.95557471290605 -1.36151830997955 0.0442035134383956
-1.44506335396831 0.0266500287508509 0.00270225698909227 0.439796485469192
0.389207484275669 -0.801722560729622 1.95525903062608 1.23012128650816
-0.43374444832469 -2.28962157984239 -0.559946300854055 NaN
1.14240654238286 -0.407993335422 0.00323736554499844 NaN
0.529343004769193 -0.412278243672105 0.88799300625458 0.745104562006609
-1.17336567603065 1.81104612731951 -0.771929580819739 -0.51675269479328
-0.784715170836037 2.21475893500076 -0.495709763958982 NaN
-0.174980295756208 -0.874863931669616 -0.936097113000112 NaN
-1.64112900884122 -0.670412047810041 -0.339754623993867 NaN
-1.67499332092286 -0.287523279092876 -0.224910242336531 0.533410618001348
0.396827495165531 0.790886936318197 2.01666882055118 2.27326359416717
-0.0566363840971035 -0.633046482677501 2.43097890170219 1.69841150913725
-1.9815407841049 -0.946726452558664 0.16542085255911 NaN
1.82677115676 -0.245609269491726 0.212536622445904 NaN
0.038165657772766 1.79947349203081 0.345169583608301 -0.43967142551593
-0.569620522399663 1.03739658138692 0.0542175219734615 0.525539864604381
0.140998890609767 -0.560375428544827 -0.370069339857629 -0.627146467261957
0.453201765809177 -1.42937904722784 0.576462857702913 NaN
-1.67724196889461 -0.109526522203047 -0.395046736293462 0.348216585357171
-1.52853407723749 -0.408874256447077 0.710493135372236 NaN
0.122657498504821 -0.637256714106007 0.771718530637507 0.38361412925204
-0.666945636156187 1.46982218603274 -0.233440033530656 0.596825963419771
0.864459583091791 0.880946616000774 0.786438525507956 1.46606860515267
-0.549058343673232 -1.43272361959701 -0.842968259320657 NaN
1.38724294968054 -0.479214747335418 -1.34372482905973 -0.707018864247617
-0.828890542355039 1.40060748912593 -0.275495961149875 NaN
-0.769185763729323 -1.95003300377923 -0.742251491734602 0.554531586029733
2.05694871312438 0.341056798878357 0.20992687897855 -0.760677228886097
0.304543102889031 0.697567908559384 -1.15183025810023 -0.614539052678125
-0.670799892740583 -0.295823405456562 0.55621523907111 0.171825136894186
-0.972335291939659 -0.504633491567594 -1.34354502769884 0.0985517332040394
-0.0949320376571043 0.0817065085807301 0.333825279444954 0.443405163913045
-0.580524340072127 0.297955449323063 1.27544466047604 NaN
0.269477284282566 -0.77996625016625 0.218103602041852 -0.125889248334135
-0.698037286459096 -0.931476909554281 -0.179030884839582 NaN
1.18645317780038 0.780234713091409 0.764099553543601 1.43327974202006
-0.531592091422222 -1.19687235903153 1.14050675099296 NaN
-0.621054126743152 -2.08677121409128 -0.346263141811307 0.539816817228941
-0.0538487417070529 1.97860873847128 -0.480954685202829 -0.6786645720105
